driver,lap_number,lap_time,sector_1,sector_2,sector_3,compound,tyre_life,stint,track_status,is_pit_out_lap,is_pit_in_lap,position,year,race
VER,54.0,96.678,30.988,41.938,23.752,HARD,18.0,3.0,1,False,False,1.0,2023,Bahrain
VER,55.0,96.322,30.964,41.747,23.611,HARD,19.0,3.0,1,False,False,1.0,2023,Bahrain
VER,56.0,97.205,31.091,42.27,23.844,HARD,20.0,3.0,1,False,False,1.0,2023,Bahrain
VER,57.0,96.373,30.96,41.763,23.65,HARD,21.0,3.0,1,False,False,1.0,2023,Bahrain
GAS,1.0,109.649,,46.78,25.135,SOFT,1.0,1.0,12,False,False,19.0,2023,Bahrain
GAS,2.0,100.438,31.738,43.938,24.762,SOFT,2.0,1.0,21,False,False,18.0,2023,Bahrain
GAS,3.0,100.643,31.8,44.083,24.76,SOFT,3.0,1.0,1,False,False,18.0,2023,Bahrain
GAS,4.0,100.894,31.514,44.492,24.888,SOFT,4.0,1.0,1,False,False,18.0,2023,Bahrain
GAS,5.0,100.818,31.705,44.192,24.921,SOFT,5.0,1.0,1,False,False,18.0,2023,Bahrain
GAS,6.0,101.11,31.573,44.534,25.003,SOFT,6.0,1.0,1,False,False,18.0,2023,Bahrain
GAS,7.0,101.134,31.604,44.49,25.04,SOFT,7.0,1.0,1,False,False,18.0,2023,Bahrain
GAS,8.0,101.173,31.773,44.275,25.125,SOFT,8.0,1.0,1,False,False,18.0,2023,Bahrain
GAS,9.0,104.201,31.843,44.538,27.82,SOFT,9.0,1.0,1,False,True,19.0,2023,Bahrain
GAS,10.0,121.262,54.574,42.66,24.028,HARD,1.0,2.0,1,True,False,20.0,2023,Bahrain
GAS,11.0,98.762,31.455,43.098,24.209,HARD,2.0,2.0,1,False,False,19.0,2023,Bahrain
GAS,12.0,98.928,31.57,43.066,24.292,HARD,3.0,2.0,1,False,False,17.0,2023,Bahrain
GAS,13.0,99.349,31.744,43.26,24.345,HARD,4.0,2.0,1,False,False,14.0,2023,Bahrain
GAS,14.0,98.859,31.518,43.043,24.298,HARD,5.0,2.0,1,False,False,14.0,2023,Bahrain
GAS,15.0,98.985,31.398,43.252,24.335,HARD,6.0,2.0,1,False,False,14.0,2023,Bahrain
GAS,16.0,98.945,31.514,43.137,24.294,HARD,7.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,17.0,99.011,31.527,43.151,24.333,HARD,8.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,18.0,99.029,31.515,43.068,24.446,HARD,9.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,19.0,99.066,31.571,43.098,24.397,HARD,10.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,20.0,99.017,31.481,43.179,24.357,HARD,11.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,21.0,99.327,31.671,43.328,24.328,HARD,12.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,22.0,99.485,31.609,43.483,24.393,HARD,13.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,23.0,99.263,31.538,43.32,24.405,HARD,14.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,24.0,99.761,31.721,43.505,24.535,HARD,15.0,2.0,1,False,False,12.0,2023,Bahrain
GAS,25.0,102.288,31.613,43.531,27.144,HARD,16.0,2.0,1,False,True,12.0,2023,Bahrain
GAS,26.0,119.404,53.105,42.4,23.899,HARD,1.0,3.0,1,True,False,17.0,2023,Bahrain
GAS,27.0,98.729,31.836,42.851,24.042,HARD,2.0,3.0,1,False,False,15.0,2023,Bahrain
GAS,28.0,97.761,31.006,42.656,24.099,HARD,3.0,3.0,1,False,False,14.0,2023,Bahrain
GAS,29.0,98.012,31.178,42.696,24.138,HARD,4.0,3.0,1,False,False,14.0,2023,Bahrain
GAS,30.0,97.76,30.885,42.716,24.159,HARD,5.0,3.0,1,False,False,13.0,2023,Bahrain
GAS,31.0,97.968,30.971,42.877,24.12,HARD,6.0,3.0,1,False,False,12.0,2023,Bahrain
GAS,32.0,98.012,30.969,42.824,24.219,HARD,7.0,3.0,1,False,False,12.0,2023,Bahrain
GAS,33.0,97.974,30.942,42.828,24.204,HARD,8.0,3.0,1,False,False,11.0,2023,Bahrain
GAS,34.0,98.022,30.947,42.874,24.201,HARD,9.0,3.0,1,False,False,11.0,2023,Bahrain
GAS,35.0,98.088,31.01,42.851,24.227,HARD,10.0,3.0,1,False,False,11.0,2023,Bahrain
GAS,36.0,98.184,31.045,42.821,24.318,HARD,11.0,3.0,1,False,False,11.0,2023,Bahrain
GAS,37.0,98.133,31.117,42.864,24.152,HARD,12.0,3.0,1,False,False,11.0,2023,Bahrain
GAS,38.0,98.108,31.025,42.822,24.261,HARD,13.0,3.0,1,False,False,11.0,2023,Bahrain
GAS,39.0,98.537,31.183,43.08,24.274,HARD,14.0,3.0,1,False,False,11.0,2023,Bahrain
GAS,40.0,109.707,31.156,42.984,35.567,HARD,15.0,3.0,126,False,True,10.0,2023,Bahrain
GAS,41.0,128.544,60.744,44.327,23.473,SOFT,1.0,4.0,671,True,False,10.0,2023,Bahrain
GAS,42.0,95.068,30.069,41.393,23.606,SOFT,2.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,43.0,95.942,30.776,41.677,23.489,SOFT,3.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,44.0,95.792,30.785,41.542,23.465,SOFT,4.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,45.0,96.186,30.874,41.775,23.537,SOFT,5.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,46.0,96.041,30.831,41.707,23.503,SOFT,6.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,47.0,96.12,30.806,41.735,23.579,SOFT,7.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,48.0,96.368,30.909,41.693,23.766,SOFT,8.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,49.0,96.803,31.008,42.102,23.693,SOFT,9.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,50.0,96.551,30.972,41.874,23.705,SOFT,10.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,51.0,96.635,30.941,41.896,23.798000000000002,SOFT,11.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,52.0,96.891,30.878,42.136,23.877,SOFT,12.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,53.0,96.979,30.964,42.046,23.969,SOFT,13.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,54.0,97.222,31.101,42.251,23.87,SOFT,14.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,55.0,97.559,31.1,42.422,24.037,SOFT,15.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,56.0,97.845,31.196,42.539,24.11,SOFT,16.0,4.0,1,False,False,9.0,2023,Bahrain
GAS,57.0,98.147,31.26,42.631,24.256,SOFT,17.0,4.0,1,False,False,9.0,2023,Bahrain
PER,1.0,101.063,,43.216,24.069,SOFT,4.0,1.0,12,False,False,3.0,2023,Bahrain
PER,2.0,98.862,31.532,43.116,24.214,SOFT,5.0,1.0,21,False,False,3.0,2023,Bahrain
PER,3.0,98.83,31.397,43.146,24.287,SOFT,6.0,1.0,1,False,False,3.0,2023,Bahrain
PER,4.0,98.758,31.404,43.108,24.246,SOFT,7.0,1.0,1,False,False,3.0,2023,Bahrain
PER,5.0,98.404,31.231,42.944,24.229,SOFT,8.0,1.0,1,False,False,3.0,2023,Bahrain
PER,6.0,98.718,31.276,43.043,24.399,SOFT,9.0,1.0,1,False,False,3.0,2023,Bahrain
PER,7.0,98.804,31.214,43.174,24.416,SOFT,10.0,1.0,1,False,False,3.0,2023,Bahrain
PER,8.0,99.172,31.58,43.193,24.399,SOFT,11.0,1.0,1,False,False,3.0,2023,Bahrain
PER,9.0,98.914,31.464,43.077,24.373,SOFT,12.0,1.0,1,False,False,3.0,2023,Bahrain
PER,10.0,99.085,31.434,43.27,24.381,SOFT,13.0,1.0,1,False,False,3.0,2023,Bahrain
PER,11.0,99.249,31.632,43.188,24.429,SOFT,14.0,1.0,1,False,False,3.0,2023,Bahrain
PER,12.0,99.197,31.527,43.252,24.418,SOFT,15.0,1.0,1,False,False,3.0,2023,Bahrain
PER,13.0,99.336,31.57,43.298,24.468,SOFT,16.0,1.0,1,False,False,2.0,2023,Bahrain
PER,14.0,98.739,31.411,42.993,24.335,SOFT,17.0,1.0,1,False,False,2.0,2023,Bahrain
PER,15.0,98.608,31.441,42.89,24.277,SOFT,18.0,1.0,1,False,False,1.0,2023,Bahrain
PER,16.0,98.77,31.469,43.019,24.282,SOFT,19.0,1.0,1,False,False,1.0,2023,Bahrain
PER,17.0,101.36,31.516,43.018,26.826,SOFT,20.0,1.0,1,False,True,1.0,2023,Bahrain
PER,18.0,118.797,51.905,42.936,23.956,SOFT,3.0,2.0,1,True,False,3.0,2023,Bahrain
PER,19.0,97.659,31.164,42.653,23.842,SOFT,4.0,2.0,1,False,False,3.0,2023,Bahrain
PER,20.0,97.448,30.978,42.696,23.774,SOFT,5.0,2.0,1,False,False,3.0,2023,Bahrain
PER,21.0,97.24,30.982,42.507,23.751,SOFT,6.0,2.0,1,False,False,3.0,2023,Bahrain
PER,22.0,97.169,30.956,42.354,23.859,SOFT,7.0,2.0,1,False,False,3.0,2023,Bahrain
PER,23.0,97.304,31.057,42.415,23.832,SOFT,8.0,2.0,1,False,False,3.0,2023,Bahrain
PER,24.0,97.352,31.142,42.243,23.967,SOFT,9.0,2.0,1,False,False,3.0,2023,Bahrain
PER,25.0,98.418,31.176,42.937,24.305,SOFT,10.0,2.0,1,False,False,3.0,2023,Bahrain
PER,26.0,97.454,30.903,42.667,23.884,SOFT,11.0,2.0,1,False,False,2.0,2023,Bahrain
PER,27.0,97.387,30.97,42.639,23.778,SOFT,12.0,2.0,1,False,False,2.0,2023,Bahrain
PER,28.0,97.211,31.052,42.274,23.885,SOFT,13.0,2.0,1,False,False,2.0,2023,Bahrain
PER,29.0,97.733,31.166,42.675,23.892,SOFT,14.0,2.0,1,False,False,2.0,2023,Bahrain
PER,30.0,97.4,31.031,42.483,23.886,SOFT,15.0,2.0,1,False,False,2.0,2023,Bahrain
PER,31.0,97.919,31.246,42.722,23.951,SOFT,16.0,2.0,1,False,False,2.0,2023,Bahrain
PER,32.0,97.722,31.106,42.637,23.979,SOFT,17.0,2.0,1,False,False,2.0,2023,Bahrain
PER,33.0,97.869,31.229,42.546,24.094,SOFT,18.0,2.0,1,False,False,2.0,2023,Bahrain
PER,34.0,100.686,31.289,42.624,26.773,SOFT,19.0,2.0,1,False,True,2.0,2023,Bahrain
PER,35.0,118.785,52.704,42.423,23.658,HARD,1.0,3.0,1,True,False,2.0,2023,Bahrain
PER,36.0,96.82,30.908,42.254,23.658,HARD,2.0,3.0,1,False,False,2.0,2023,Bahrain
PER,37.0,96.344,30.919,41.914,23.511,HARD,3.0,3.0,1,False,False,2.0,2023,Bahrain
PER,38.0,96.431,30.847,42.011,23.573,HARD,4.0,3.0,1,False,False,2.0,2023,Bahrain
PER,39.0,96.429,30.833,42.027,23.569,HARD,5.0,3.0,1,False,False,2.0,2023,Bahrain
PER,40.0,97.114,30.926,42.564,23.624,HARD,6.0,3.0,1,False,False,2.0,2023,Bahrain
PER,41.0,123.522,30.922,59.493,33.107,HARD,7.0,3.0,126,False,False,2.0,2023,Bahrain
PER,42.0,99.657,34.119,42.002,23.536,HARD,8.0,3.0,671,False,False,2.0,2023,Bahrain
PER,43.0,96.554,30.774,42.092,23.688,HARD,9.0,3.0,1,False,False,2.0,2023,Bahrain
PER,44.0,96.978,31.055,42.36,23.563,HARD,10.0,3.0,1,False,False,2.0,2023,Bahrain
PER,45.0,96.928,30.944,42.434,23.55,HARD,11.0,3.0,1,False,False,2.0,2023,Bahrain
PER,46.0,97.257,30.914,42.496,23.847,HARD,12.0,3.0,1,False,False,2.0,2023,Bahrain
PER,47.0,96.661,30.929,42.049,23.683,HARD,13.0,3.0,1,False,False,2.0,2023,Bahrain
PER,48.0,96.859,31.01,42.316,23.533,HARD,14.0,3.0,1,False,False,2.0,2023,Bahrain
PER,49.0,97.049,30.944,42.495,23.61,HARD,15.0,3.0,1,False,False,2.0,2023,Bahrain
PER,50.0,97.731,31.251,42.646,23.834,HARD,16.0,3.0,1,False,False,2.0,2023,Bahrain
PER,51.0,97.049,31.153,42.153,23.743,HARD,17.0,3.0,1,False,False,2.0,2023,Bahrain
PER,52.0,97.062,31.147,42.086,23.829,HARD,18.0,3.0,1,False,False,2.0,2023,Bahrain
PER,53.0,97.345,31.094,42.383,23.868,HARD,19.0,3.0,1,False,False,2.0,2023,Bahrain
PER,54.0,97.296,31.25,42.257,23.789,HARD,20.0,3.0,1,False,False,2.0,2023,Bahrain
PER,55.0,97.092,31.084,42.076,23.932,HARD,21.0,3.0,1,False,False,2.0,2023,Bahrain
PER,56.0,96.565,31.165,41.786,23.614,HARD,22.0,3.0,1,False,False,2.0,2023,Bahrain
PER,57.0,96.558,30.969,41.799,23.79,HARD,23.0,3.0,1,False,False,2.0,2023,Bahrain
ALO,1.0,103.608,,43.884,24.561,SOFT,4.0,1.0,12,False,False,7.0,2023,Bahrain
ALO,2.0,99.792,31.743,43.626,24.423,SOFT,5.0,1.0,21,False,False,7.0,2023,Bahrain
ALO,3.0,99.1,31.541,43.276,24.283,SOFT,6.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,4.0,99.548,31.723,43.457,24.368,SOFT,7.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,5.0,99.662,31.705,43.553,24.404,SOFT,8.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,6.0,99.674,31.695,43.482,24.497,SOFT,9.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,7.0,99.729,31.675,43.494,24.56,SOFT,10.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,8.0,99.959,31.674,43.675,24.61,SOFT,11.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,9.0,100.275,31.774,43.819,24.682,SOFT,12.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,10.0,100.203,31.505,43.905,24.793,SOFT,13.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,11.0,101.147,31.657,44.321,25.169,SOFT,14.0,1.0,1,False,False,7.0,2023,Bahrain
ALO,12.0,100.934,31.789,44.062,25.083,SOFT,15.0,1.0,1,False,False,6.0,2023,Bahrain
ALO,13.0,100.341,31.823,43.946,24.572,SOFT,16.0,1.0,1,False,False,5.0,2023,Bahrain
ALO,14.0,102.212,31.869,43.309,27.034,SOFT,17.0,1.0,1,False,True,4.0,2023,Bahrain
ALO,15.0,119.692,53.186,42.622,23.884,HARD,1.0,2.0,1,True,False,8.0,2023,Bahrain
ALO,16.0,97.542,31.154,42.459,23.929,HARD,2.0,2.0,1,False,False,7.0,2023,Bahrain
ALO,17.0,98.139,30.946,43.197,23.996,HARD,3.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,18.0,98.124,31.3,42.737,24.087,HARD,4.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,19.0,98.361,31.313,42.965,24.083,HARD,5.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,20.0,98.318,31.337,42.915,24.066,HARD,6.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,21.0,98.407,31.383,42.994,24.03,HARD,7.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,22.0,98.2,31.364,42.853,23.983,HARD,8.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,23.0,97.853,31.14,42.63,24.083,HARD,9.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,24.0,97.878,31.237,42.611,24.03,HARD,10.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,25.0,98.139,31.315,42.669,24.155,HARD,11.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,26.0,98.127,31.267,42.694,24.166,HARD,12.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,27.0,98.612,31.395,43.114,24.103,HARD,13.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,28.0,98.199,31.345,42.758,24.096,HARD,14.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,29.0,98.585,31.49,42.916,24.179,HARD,15.0,2.0,1,False,False,6.0,2023,Bahrain
ALO,30.0,98.282,31.37,42.711,24.201,HARD,16.0,2.0,1,False,False,5.0,2023,Bahrain
ALO,31.0,98.009,31.257,42.663,24.089,HARD,17.0,2.0,1,False,False,5.0,2023,Bahrain
ALO,32.0,97.871,31.335,42.558,23.978,HARD,18.0,2.0,1,False,False,4.0,2023,Bahrain
ALO,33.0,97.769,31.266,42.549,23.954,HARD,19.0,2.0,1,False,False,4.0,2023,Bahrain
ALO,34.0,100.353,31.259,42.545,26.549,HARD,20.0,2.0,1,False,True,3.0,2023,Bahrain
ALO,35.0,117.389,52.333,41.52,23.536,HARD,1.0,3.0,1,True,False,6.0,2023,Bahrain
ALO,36.0,96.156,30.895,41.462,23.799,HARD,2.0,3.0,1,False,False,6.0,2023,Bahrain
ALO,37.0,97.431,31.186,42.184,24.061,HARD,3.0,3.0,1,False,False,6.0,2023,Bahrain
ALO,38.0,97.002,30.763,42.308,23.931,HARD,4.0,3.0,1,False,False,5.0,2023,Bahrain
ALO,39.0,97.243,31.244,42.303,23.696,HARD,5.0,3.0,1,False,False,5.0,2023,Bahrain
ALO,40.0,97.208,31.221,42.306,23.681,HARD,6.0,3.0,12,False,False,4.0,2023,Bahrain
ALO,41.0,126.713,39.952,58.704,28.057,HARD,7.0,3.0,2671,False,False,4.0,2023,Bahrain
ALO,42.0,96.334,30.908,41.746,23.68,HARD,8.0,3.0,1,False,False,4.0,2023,Bahrain
ALO,43.0,96.911,30.956,42.096,23.859,HARD,9.0,3.0,1,False,False,4.0,2023,Bahrain
ALO,44.0,97.022,30.817,42.208,23.997,HARD,10.0,3.0,1,False,False,4.0,2023,Bahrain
ALO,45.0,97.931,31.048,43.229,23.654,HARD,11.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,46.0,97.087,31.144,42.162,23.781,HARD,12.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,47.0,97.326,31.293,42.342,23.691,HARD,13.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,48.0,96.783,31.076,41.97,23.737,HARD,14.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,49.0,96.726,31.058,41.981,23.687,HARD,15.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,50.0,96.331,30.933,41.764,23.634,HARD,16.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,51.0,96.96,31.158,42.005,23.797,HARD,17.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,52.0,97.01,31.043,42.243,23.724,HARD,18.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,53.0,97.01,31.159,42.135,23.716,HARD,19.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,54.0,97.599,31.305,42.469,23.825,HARD,20.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,55.0,97.662,31.237,42.575,23.85,HARD,21.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,56.0,97.473,31.425,42.157,23.891,HARD,22.0,3.0,1,False,False,3.0,2023,Bahrain
ALO,57.0,97.422,31.421,42.088,23.913,HARD,23.0,3.0,1,False,False,3.0,2023,Bahrain
LEC,1.0,100.23,,42.549,24.122,SOFT,1.0,1.0,12,False,False,2.0,2023,Bahrain
LEC,2.0,98.75,31.407,43.127,24.216,SOFT,2.0,1.0,21,False,False,2.0,2023,Bahrain
LEC,3.0,98.658,31.238,43.103,24.317,SOFT,3.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,4.0,98.825,31.402,43.15,24.273,SOFT,4.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,5.0,98.664,31.543,42.943,24.178,SOFT,5.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,6.0,98.572,31.444,43.037,24.091,SOFT,6.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,7.0,98.691,31.441,43.08,24.17,SOFT,7.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,8.0,98.614,31.438,42.977,24.199,SOFT,8.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,9.0,98.828,31.503,43.09,24.235,SOFT,9.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,10.0,99.073,31.51,43.274,24.289,SOFT,10.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,11.0,99.212,31.556,43.28,24.376,SOFT,11.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,12.0,99.489,31.597,43.406,24.486,SOFT,12.0,1.0,1,False,False,2.0,2023,Bahrain
LEC,13.0,102.068,31.703,43.481,26.884,SOFT,13.0,1.0,1,False,True,3.0,2023,Bahrain
LEC,14.0,118.77,52.07,42.739,23.961,HARD,1.0,2.0,1,True,False,5.0,2023,Bahrain
LEC,15.0,98.477,31.261,43.184,24.032,HARD,2.0,2.0,1,False,False,3.0,2023,Bahrain
LEC,16.0,97.953,30.859,42.965,24.129,HARD,3.0,2.0,1,False,False,3.0,2023,Bahrain
LEC,17.0,98.031,31.312,42.722,23.997,HARD,4.0,2.0,1,False,False,3.0,2023,Bahrain
LEC,18.0,97.798,31.207,42.696,23.895,HARD,5.0,2.0,1,False,False,2.0,2023,Bahrain
LEC,19.0,97.858,31.149,42.743,23.966,HARD,6.0,2.0,1,False,False,2.0,2023,Bahrain
LEC,20.0,97.631,31.166,42.561,23.904,HARD,7.0,2.0,1,False,False,2.0,2023,Bahrain
LEC,21.0,97.753,31.114,42.726,23.913,HARD,8.0,2.0,1,False,False,2.0,2023,Bahrain
LEC,22.0,98.162,31.499,42.618,24.045,HARD,9.0,2.0,1,False,False,2.0,2023,Bahrain
LEC,23.0,98.054,31.209,42.95,23.895,HARD,10.0,2.0,1,False,False,2.0,2023,Bahrain
LEC,24.0,97.972,31.197,42.742,24.033,HARD,11.0,2.0,1,False,False,2.0,2023,Bahrain
